ID,cookingTime,ingredientsCount,isSimple
358155.0,50.0,10.0,0.0
231519.0,26.0,8.0,0.0
161386.0,55.0,17.0,0.0
343309.0,65.0,6.0,0.0
219814.0,5.0,4.0,1.0
490917.0,40.0,11.0,0.0
450249.0,65.0,16.0,0.0
19943.0,5.0,5.0,1.0
20583.0,65.0,8.0,0.0
312339.0,60.0,15.0,0.0
156308.0,65.0,11.0,0.0
195840.0,65.0,13.0,0.0
126806.0,5.0,5.0,1.0
465906.0,20.0,7.0,0.0
186945.0,65.0,15.0,0.0
74583.0,30.0,8.0,0.0
353443.0,50.0,21.0,0.0
114739.0,25.0,5.0,0.0
76648.0,65.0,13.0,0.0
278966.0,15.0,4.0,1.0
187780.0,65.0,7.0,0.0
342453.0,65.0,17.0,0.0
9365.0,50.0,6.0,0.0
259927.0,20.0,11.0,0.0
394662.0,40.0,10.0,0.0
26218.0,40.0,10.0,0.0
71270.0,65.0,5.0,0.0
231596.0,65.0,9.0,0.0
35657.0,65.0,8.0,0.0
79571.0,50.0,11.0,0.0
503620.0,20.0,9.0,0.0
39572.0,5.0,10.0,0.0
384249.0,55.0,17.0,0.0
301503.0,40.0,15.0,0.0
449246.0,35.0,12.0,0.0
409877.0,65.0,15.0,0.0
325650.0,65.0,7.0,0.0
277241.0,35.0,3.0,0.0
287093.0,18.0,12.0,0.0
81307.0,10.0,7.0,0.0
91681.0,65.0,14.0,0.0
189168.0,65.0,11.0,0.0
156925.0,15.0,8.0,0.0
463176.0,65.0,5.0,0.0
404410.0,40.0,11.0,0.0
393130.0,60.0,16.0,0.0
143247.0,45.0,8.0,0.0
100242.0,65.0,4.0,0.0
237580.0,50.0,12.0,0.0
375124.0,10.0,7.0,0.0
235663.0,40.0,9.0,0.0
323553.0,65.0,15.0,0.0
279798.0,15.0,3.0,1.0
59554.0,35.0,3.0,0.0
55408.0,5.0,6.0,0.0
158559.0,30.0,8.0,0.0
112342.0,35.0,10.0,0.0
280954.0,1.0,5.0,1.0
492371.0,45.0,11.0,0.0
357218.0,2.0,3.0,1.0
238434.0,20.0,5.0,1.0
317627.0,60.0,10.0,0.0
103282.0,40.0,9.0,0.0
270335.0,10.0,7.0,0.0
381055.0,5.0,4.0,1.0
445002.0,20.0,12.0,0.0
304373.0,8.0,5.0,1.0
271660.0,65.0,11.0,0.0
212176.0,30.0,9.0,0.0
75091.0,10.0,11.0,0.0
170785.0,25.0,9.0,0.0
62054.0,22.0,2.0,0.0
377128.0,35.0,11.0,0.0
5175.0,65.0,9.0,0.0
208971.0,20.0,6.0,0.0
37821.0,65.0,8.0,0.0
492671.0,50.0,17.0,0.0
172201.0,40.0,9.0,0.0
186241.0,65.0,6.0,0.0
273863.0,2.0,3.0,1.0
102739.0,65.0,17.0,0.0
193235.0,47.0,11.0,0.0
419360.0,25.0,2.0,0.0
168521.0,65.0,9.0,0.0
186794.0,65.0,10.0,0.0
73780.0,60.0,12.0,0.0
68270.0,40.0,13.0,0.0
100810.0,65.0,10.0,0.0
145174.0,30.0,12.0,0.0
471203.0,30.0,7.0,0.0
441300.0,65.0,13.0,0.0
35727.0,7.0,4.0,1.0
273305.0,55.0,7.0,0.0
398619.0,65.0,16.0,0.0
128549.0,65.0,13.0,0.0
16310.0,65.0,3.0,0.0
249727.0,25.0,5.0,0.0
445735.0,10.0,5.0,1.0
324626.0,8.0,7.0,0.0
287670.0,50.0,8.0,0.0
487395.0,35.0,11.0,0.0
209052.0,65.0,10.0,0.0
135264.0,53.0,17.0,0.0
110542.0,30.0,7.0,0.0
9338.0,12.0,8.0,0.0
437629.0,30.0,9.0,0.0
375304.0,5.0,4.0,1.0
211013.0,35.0,7.0,0.0
411073.0,35.0,8.0,0.0
291558.0,40.0,13.0,0.0
177202.0,30.0,6.0,0.0
294704.0,30.0,6.0,0.0
30813.0,55.0,11.0,0.0
425360.0,20.0,14.0,0.0
135922.0,50.0,11.0,0.0
149879.0,15.0,3.0,1.0
237565.0,65.0,5.0,0.0
15103.0,35.0,6.0,0.0
222967.0,25.0,13.0,0.0
140740.0,15.0,16.0,0.0
23618.0,65.0,8.0,0.0
356059.0,40.0,9.0,0.0
343720.0,35.0,9.0,0.0
22149.0,25.0,7.0,0.0
60231.0,5.0,3.0,1.0
206219.0,12.0,6.0,0.0
311794.0,35.0,6.0,0.0
102044.0,45.0,9.0,0.0
414265.0,40.0,11.0,0.0
386329.0,10.0,9.0,0.0
304774.0,45.0,11.0,0.0
478251.0,45.0,12.0,0.0
211535.0,65.0,16.0,0.0
479428.0,40.0,12.0,0.0
95533.0,65.0,19.0,0.0
341258.0,10.0,4.0,1.0
21573.0,65.0,7.0,0.0
270723.0,20.0,4.0,1.0
41983.0,50.0,17.0,0.0
392875.0,25.0,6.0,0.0
384387.0,30.0,11.0,0.0
218567.0,65.0,9.0,0.0
151940.0,65.0,10.0,0.0
91233.0,5.0,6.0,0.0
117483.0,3.0,2.0,1.0
162799.0,45.0,10.0,0.0
357493.0,15.0,8.0,0.0
65994.0,5.0,5.0,1.0
130642.0,15.0,10.0,0.0
247699.0,20.0,11.0,0.0
33015.0,20.0,8.0,0.0
287298.0,10.0,8.0,0.0
331723.0,16.0,8.0,0.0
401488.0,30.0,7.0,0.0
260913.0,60.0,13.0,0.0
156305.0,30.0,5.0,0.0
211497.0,65.0,13.0,0.0
333378.0,25.0,10.0,0.0
188506.0,65.0,10.0,0.0
159337.0,15.0,5.0,1.0
90597.0,35.0,5.0,0.0
146664.0,20.0,9.0,0.0
205328.0,65.0,14.0,0.0
259245.0,40.0,9.0,0.0
162462.0,45.0,8.0,0.0
373035.0,65.0,12.0,0.0
161490.0,50.0,9.0,0.0
110248.0,35.0,9.0,0.0
115143.0,20.0,8.0,0.0
22865.0,14.0,6.0,0.0
303245.0,65.0,2.0,0.0
199372.0,65.0,8.0,0.0
52010.0,65.0,12.0,0.0
276392.0,25.0,16.0,0.0
280376.0,65.0,8.0,0.0
239041.0,35.0,13.0,0.0
58589.0,5.0,5.0,1.0
180578.0,35.0,9.0,0.0
351782.0,65.0,9.0,0.0
425197.0,5.0,5.0,1.0
272858.0,65.0,9.0,0.0
74821.0,20.0,10.0,0.0
40587.0,8.0,6.0,0.0
202953.0,65.0,11.0,0.0
218215.0,5.0,12.0,0.0
24907.0,65.0,8.0,0.0
166376.0,40.0,7.0,0.0
167898.0,65.0,14.0,0.0
412927.0,32.0,9.0,0.0
134288.0,21.0,8.0,0.0
134148.0,65.0,10.0,0.0
480430.0,65.0,11.0,0.0
70899.0,15.0,9.0,0.0
151826.0,15.0,11.0,0.0
333164.0,40.0,15.0,0.0
197964.0,65.0,19.0,0.0
272140.0,5.0,5.0,1.0
19377.0,55.0,10.0,0.0
426809.0,25.0,9.0,0.0
36788.0,65.0,7.0,0.0
274968.0,5.0,9.0,0.0
358270.0,65.0,6.0,0.0
456879.0,60.0,10.0,0.0
94446.0,45.0,9.0,0.0
28410.0,10.0,9.0,0.0
38433.0,9.0,6.0,0.0
344165.0,2.0,4.0,1.0
513445.0,50.0,9.0,0.0
129775.0,20.0,6.0,0.0
39718.0,30.0,4.0,0.0
145890.0,40.0,12.0,0.0
309735.0,30.0,8.0,0.0
424046.0,20.0,10.0,0.0
105010.0,45.0,7.0,0.0
368333.0,60.0,15.0,0.0
92605.0,10.0,5.0,1.0
464562.0,65.0,21.0,0.0
79469.0,15.0,9.0,0.0
462084.0,20.0,9.0,0.0
52108.0,65.0,7.0,0.0
81514.0,30.0,7.0,0.0
365453.0,45.0,13.0,0.0
311900.0,25.0,8.0,0.0
219448.0,45.0,11.0,0.0
8342.0,65.0,15.0,0.0
496794.0,65.0,9.0,0.0
14898.0,60.0,9.0,0.0
70856.0,65.0,8.0,0.0
229036.0,15.0,9.0,0.0
42525.0,15.0,9.0,0.0
164292.0,20.0,5.0,1.0
297073.0,45.0,6.0,0.0
19013.0,65.0,21.0,0.0
408843.0,65.0,7.0,0.0
254001.0,60.0,8.0,0.0
369688.0,30.0,13.0,0.0
443694.0,45.0,9.0,0.0
41830.0,48.0,8.0,0.0
130440.0,45.0,9.0,0.0
80269.0,50.0,8.0,0.0
404467.0,65.0,16.0,0.0
341015.0,10.0,4.0,1.0
52364.0,65.0,13.0,0.0
392842.0,30.0,13.0,0.0
35538.0,10.0,10.0,0.0
92287.0,65.0,17.0,0.0
54026.0,50.0,10.0,0.0
442085.0,30.0,9.0,0.0
10037.0,1.0,5.0,1.0
33857.0,20.0,7.0,0.0
296222.0,10.0,6.0,0.0
205235.0,25.0,10.0,0.0
247293.0,5.0,4.0,1.0
276148.0,12.0,7.0,0.0
225194.0,15.0,10.0,0.0
260053.0,15.0,6.0,0.0
111091.0,5.0,7.0,0.0
430300.0,35.0,8.0,0.0
293953.0,25.0,8.0,0.0
258644.0,40.0,7.0,0.0
5140.0,4.0,6.0,0.0
169104.0,25.0,9.0,0.0
296641.0,35.0,6.0,0.0
419454.0,45.0,14.0,0.0
254866.0,65.0,5.0,0.0
343181.0,65.0,17.0,0.0
463296.0,5.0,4.0,1.0
162826.0,5.0,8.0,0.0
5072.0,1.0,5.0,1.0
74747.0,65.0,7.0,0.0
62961.0,65.0,3.0,0.0
126876.0,17.0,7.0,0.0
223957.0,4.0,3.0,1.0
53386.0,65.0,13.0,0.0
262878.0,25.0,6.0,0.0
42557.0,15.0,8.0,0.0
41541.0,60.0,5.0,0.0
139850.0,55.0,9.0,0.0
427216.0,30.0,11.0,0.0
372251.0,5.0,4.0,1.0
50255.0,65.0,15.0,0.0
78320.0,40.0,8.0,0.0
288967.0,45.0,6.0,0.0
153135.0,65.0,11.0,0.0
188304.0,58.0,14.0,0.0
215486.0,60.0,7.0,0.0
45085.0,8.0,9.0,0.0
471711.0,35.0,11.0,0.0
325692.0,55.0,8.0,0.0
157657.0,55.0,13.0,0.0
64365.0,35.0,4.0,0.0
464916.0,10.0,7.0,0.0
217727.0,30.0,3.0,0.0
89075.0,50.0,7.0,0.0
426209.0,40.0,11.0,0.0
183191.0,65.0,13.0,0.0
423112.0,30.0,13.0,0.0
23636.0,10.0,6.0,0.0
10768.0,65.0,7.0,0.0
255792.0,25.0,5.0,0.0
352320.0,35.0,11.0,0.0
455609.0,60.0,15.0,0.0
26153.0,55.0,10.0,0.0
96829.0,65.0,11.0,0.0
170381.0,25.0,11.0,0.0
120746.0,45.0,8.0,0.0
28779.0,15.0,6.0,0.0
131480.0,65.0,12.0,0.0
177612.0,40.0,6.0,0.0
261981.0,30.0,14.0,0.0
500349.0,60.0,11.0,0.0
499924.0,10.0,4.0,1.0
323147.0,45.0,8.0,0.0
113822.0,65.0,6.0,0.0
265703.0,40.0,5.0,0.0
423116.0,40.0,9.0,0.0
8692.0,65.0,12.0,0.0
302586.0,60.0,7.0,0.0
175584.0,45.0,3.0,0.0
184537.0,40.0,13.0,0.0
353460.0,35.0,11.0,0.0
395653.0,45.0,19.0,0.0
458072.0,30.0,10.0,0.0
227424.0,5.0,8.0,0.0
96867.0,35.0,4.0,0.0
236467.0,65.0,6.0,0.0
254374.0,15.0,6.0,0.0
364204.0,50.0,17.0,0.0
286978.0,25.0,10.0,0.0
421399.0,65.0,8.0,0.0
112959.0,10.0,7.0,0.0
448993.0,55.0,6.0,0.0
201.0,65.0,10.0,0.0
211988.0,65.0,8.0,0.0
201368.0,5.0,4.0,1.0
174954.0,65.0,13.0,0.0
135134.0,65.0,2.0,0.0
179605.0,20.0,9.0,0.0
77762.0,65.0,13.0,0.0
122482.0,32.0,12.0,0.0
218425.0,20.0,8.0,0.0
9849.0,65.0,6.0,0.0
24326.0,45.0,10.0,0.0
178702.0,45.0,7.0,0.0
405926.0,65.0,11.0,0.0
108666.0,65.0,6.0,0.0
29897.0,22.0,8.0,0.0
85154.0,5.0,7.0,0.0
384193.0,20.0,5.0,1.0
57236.0,15.0,12.0,0.0
395966.0,65.0,8.0,0.0
180347.0,5.0,6.0,0.0
143645.0,65.0,9.0,0.0
40768.0,25.0,9.0,0.0
305167.0,65.0,12.0,0.0
340207.0,55.0,12.0,0.0
64835.0,25.0,9.0,0.0
26141.0,17.0,8.0,0.0
403162.0,12.0,14.0,0.0
117634.0,65.0,12.0,0.0
289652.0,65.0,13.0,0.0
391713.0,10.0,2.0,1.0
480006.0,65.0,8.0,0.0
209243.0,5.0,2.0,1.0
313365.0,10.0,8.0,0.0
107696.0,10.0,8.0,0.0
358098.0,65.0,11.0,0.0
505841.0,20.0,12.0,0.0
326524.0,65.0,8.0,0.0
292363.0,25.0,8.0,0.0
462738.0,34.0,13.0,0.0
1760.0,1.0,9.0,0.0
126040.0,60.0,16.0,0.0
128699.0,25.0,12.0,0.0
275461.0,25.0,10.0,0.0
98053.0,45.0,8.0,0.0
324843.0,25.0,8.0,0.0
171118.0,25.0,9.0,0.0
228525.0,10.0,5.0,1.0
463795.0,30.0,8.0,0.0
503942.0,35.0,12.0,0.0
30509.0,65.0,14.0,0.0
232551.0,65.0,7.0,0.0
288297.0,65.0,16.0,0.0
14729.0,35.0,8.0,0.0
337259.0,16.0,12.0,0.0
36771.0,65.0,9.0,0.0
170897.0,30.0,7.0,0.0
66302.0,60.0,13.0,0.0
505456.0,38.0,17.0,0.0
318712.0,65.0,12.0,0.0
347931.0,5.0,6.0,0.0
141645.0,65.0,8.0,0.0
57045.0,20.0,6.0,0.0
213015.0,30.0,9.0,0.0
20071.0,35.0,6.0,0.0
17450.0,30.0,8.0,0.0
239554.0,40.0,7.0,0.0
192833.0,45.0,8.0,0.0
324270.0,20.0,7.0,0.0
12082.0,50.0,11.0,0.0
389657.0,35.0,10.0,0.0
76979.0,30.0,10.0,0.0
275583.0,20.0,13.0,0.0
107026.0,65.0,7.0,0.0
56000.0,55.0,10.0,0.0
94609.0,45.0,9.0,0.0
46837.0,65.0,8.0,0.0
121941.0,65.0,9.0,0.0
478796.0,20.0,7.0,0.0
236832.0,11.0,7.0,0.0
317187.0,15.0,9.0,0.0
7493.0,55.0,14.0,0.0
485874.0,30.0,8.0,0.0
535831.0,30.0,16.0,0.0
174046.0,65.0,17.0,0.0
152411.0,20.0,9.0,0.0
220059.0,65.0,11.0,0.0
56899.0,65.0,7.0,0.0
215692.0,30.0,5.0,0.0
122008.0,40.0,7.0,0.0
426793.0,60.0,6.0,0.0
105901.0,35.0,11.0,0.0
59632.0,65.0,11.0,0.0
516447.0,26.0,11.0,0.0
56584.0,30.0,15.0,0.0
74856.0,22.0,5.0,0.0
224682.0,25.0,5.0,0.0
244937.0,40.0,10.0,0.0
132311.0,30.0,7.0,0.0
253441.0,30.0,12.0,0.0
501587.0,65.0,10.0,0.0
223225.0,10.0,3.0,1.0
131558.0,65.0,7.0,0.0
361798.0,30.0,5.0,0.0
370628.0,4.0,5.0,1.0
75451.0,65.0,11.0,0.0
276362.0,15.0,6.0,0.0
283359.0,20.0,8.0,0.0
256311.0,30.0,9.0,0.0
275075.0,40.0,9.0,0.0
312502.0,65.0,8.0,0.0
23906.0,55.0,10.0,0.0
152480.0,20.0,4.0,1.0
114400.0,30.0,3.0,0.0
321641.0,20.0,2.0,1.0
203923.0,45.0,6.0,0.0
43278.0,30.0,9.0,0.0
224481.0,65.0,10.0,0.0
369700.0,40.0,14.0,0.0
291121.0,17.0,9.0,0.0
14406.0,45.0,10.0,0.0
479078.0,30.0,5.0,0.0
283952.0,7.0,4.0,1.0
15853.0,65.0,10.0,0.0
402888.0,30.0,7.0,0.0
171969.0,30.0,11.0,0.0
65947.0,65.0,13.0,0.0
5018.0,65.0,14.0,0.0
62639.0,65.0,17.0,0.0
269524.0,10.0,6.0,0.0
184552.0,5.0,8.0,0.0
118625.0,65.0,9.0,0.0
276918.0,60.0,9.0,0.0
425065.0,25.0,8.0,0.0
144515.0,55.0,8.0,0.0
36367.0,50.0,10.0,0.0
364636.0,35.0,12.0,0.0
92748.0,60.0,13.0,0.0
204987.0,20.0,7.0,0.0
3795.0,1.0,7.0,0.0
15109.0,10.0,8.0,0.0
300614.0,35.0,14.0,0.0
181488.0,28.0,5.0,0.0
289633.0,40.0,10.0,0.0
81630.0,40.0,4.0,0.0
109528.0,65.0,8.0,0.0
90162.0,55.0,11.0,0.0
63227.0,50.0,18.0,0.0
195679.0,10.0,5.0,1.0
81655.0,6.0,2.0,1.0
42278.0,25.0,4.0,0.0
225584.0,15.0,2.0,1.0
485468.0,60.0,16.0,0.0
42635.0,19.0,9.0,0.0
231838.0,40.0,8.0,0.0
250376.0,65.0,6.0,0.0
103409.0,40.0,10.0,0.0
107863.0,40.0,12.0,0.0
220458.0,65.0,9.0,0.0
175172.0,40.0,9.0,0.0
229792.0,65.0,7.0,0.0
238351.0,65.0,10.0,0.0
111054.0,50.0,8.0,0.0
130533.0,25.0,7.0,0.0
310571.0,45.0,10.0,0.0
413518.0,60.0,14.0,0.0
52556.0,35.0,7.0,0.0
370927.0,65.0,11.0,0.0
197276.0,30.0,17.0,0.0
154289.0,45.0,11.0,0.0
308553.0,15.0,6.0,0.0
312815.0,65.0,8.0,0.0
27688.0,65.0,8.0,0.0
413636.0,30.0,8.0,0.0
164994.0,15.0,7.0,0.0
190515.0,55.0,16.0,0.0
111202.0,65.0,12.0,0.0
157344.0,65.0,17.0,0.0
399430.0,9.0,5.0,1.0
14608.0,60.0,13.0,0.0
34575.0,65.0,12.0,0.0
227820.0,35.0,7.0,0.0
109715.0,60.0,4.0,0.0
380325.0,65.0,5.0,0.0
176660.0,60.0,7.0,0.0
45469.0,60.0,6.0,0.0
257218.0,45.0,7.0,0.0
126463.0,10.0,12.0,0.0
168600.0,65.0,9.0,0.0
128934.0,5.0,3.0,1.0
65876.0,30.0,13.0,0.0
122967.0,25.0,5.0,0.0
169935.0,10.0,3.0,1.0
412108.0,30.0,9.0,0.0
419095.0,65.0,16.0,0.0
302709.0,20.0,5.0,1.0
35854.0,40.0,10.0,0.0
66150.0,13.0,7.0,0.0
19721.0,15.0,6.0,0.0
129606.0,10.0,8.0,0.0
125127.0,50.0,6.0,0.0
200563.0,7.0,3.0,1.0
385117.0,10.0,6.0,0.0
325843.0,65.0,5.0,0.0
340733.0,2.0,5.0,1.0
44368.0,45.0,10.0,0.0
128465.0,65.0,8.0,0.0
361579.0,55.0,8.0,0.0
52795.0,65.0,12.0,0.0
235486.0,65.0,15.0,0.0
117758.0,60.0,9.0,0.0
122817.0,40.0,5.0,0.0
58210.0,65.0,6.0,0.0
151514.0,65.0,19.0,0.0
188907.0,55.0,7.0,0.0
68916.0,65.0,8.0,0.0
506971.0,65.0,11.0,0.0
247897.0,35.0,11.0,0.0
480023.0,5.0,9.0,0.0
392454.0,45.0,11.0,0.0
338551.0,45.0,9.0,0.0
236924.0,65.0,10.0,0.0
49942.0,65.0,9.0,0.0
495267.0,60.0,21.0,0.0
199071.0,5.0,4.0,1.0
333705.0,65.0,11.0,0.0
234956.0,40.0,11.0,0.0
10818.0,30.0,8.0,0.0
476656.0,30.0,10.0,0.0
278857.0,40.0,8.0,0.0
181183.0,15.0,5.0,1.0
91608.0,65.0,14.0,0.0
414215.0,50.0,12.0,0.0
27233.0,40.0,10.0,0.0
217508.0,65.0,11.0,0.0
459867.0,65.0,11.0,0.0
472433.0,25.0,12.0,0.0
102679.0,45.0,9.0,0.0
131606.0,65.0,11.0,0.0
58618.0,10.0,11.0,0.0
12386.0,65.0,4.0,0.0
87088.0,65.0,8.0,0.0
92242.0,55.0,14.0,0.0
206318.0,40.0,8.0,0.0
365285.0,65.0,12.0,0.0
306073.0,65.0,12.0,0.0
296635.0,55.0,11.0,0.0
444149.0,23.0,9.0,0.0
397916.0,5.0,2.0,1.0
307586.0,25.0,7.0,0.0
417091.0,65.0,7.0,0.0
441795.0,40.0,11.0,0.0
284188.0,30.0,7.0,0.0
117148.0,65.0,9.0,0.0
329231.0,2.0,3.0,1.0
296851.0,9.0,3.0,1.0
100474.0,17.0,10.0,0.0
236340.0,65.0,5.0,0.0
415028.0,45.0,14.0,0.0
141231.0,10.0,5.0,1.0
658.0,65.0,4.0,0.0
115793.0,5.0,4.0,1.0
215988.0,65.0,26.0,0.0
262219.0,65.0,9.0,0.0
215556.0,20.0,8.0,0.0
347423.0,65.0,13.0,0.0
421092.0,55.0,6.0,0.0
394568.0,45.0,12.0,0.0
357242.0,65.0,10.0,0.0
4473.0,20.0,7.0,0.0
154054.0,65.0,11.0,0.0
358871.0,20.0,10.0,0.0
153689.0,65.0,9.0,0.0
311045.0,65.0,7.0,0.0
470768.0,40.0,11.0,0.0
327252.0,30.0,7.0,0.0
276493.0,40.0,5.0,0.0
231020.0,55.0,10.0,0.0
94355.0,25.0,7.0,0.0
137143.0,65.0,6.0,0.0
188056.0,20.0,6.0,0.0
248331.0,65.0,6.0,0.0
371145.0,45.0,10.0,0.0
155962.0,65.0,14.0,0.0
147619.0,10.0,6.0,0.0
264773.0,37.0,10.0,0.0
49534.0,34.0,10.0,0.0
199638.0,10.0,2.0,1.0
511886.0,65.0,6.0,0.0
162170.0,45.0,20.0,0.0
235161.0,2.0,5.0,1.0
522868.0,40.0,7.0,0.0
90743.0,30.0,10.0,0.0
67745.0,55.0,13.0,0.0
464557.0,25.0,7.0,0.0
139192.0,65.0,8.0,0.0
75688.0,10.0,3.0,1.0
344029.0,65.0,16.0,0.0
250630.0,37.0,7.0,0.0
196796.0,50.0,15.0,0.0
283028.0,35.0,15.0,0.0
48736.0,65.0,11.0,0.0
61328.0,20.0,7.0,0.0
102860.0,65.0,10.0,0.0
417786.0,25.0,4.0,0.0
370806.0,40.0,4.0,0.0
335964.0,40.0,5.0,0.0
2677.0,65.0,9.0,0.0
109721.0,40.0,7.0,0.0
161403.0,50.0,18.0,0.0
456678.0,60.0,7.0,0.0
443684.0,60.0,9.0,0.0
352523.0,45.0,9.0,0.0
71355.0,55.0,12.0,0.0
371350.0,20.0,11.0,0.0
220709.0,12.0,7.0,0.0
32527.0,5.0,3.0,1.0
58497.0,35.0,9.0,0.0
51520.0,15.0,7.0,0.0
154172.0,65.0,8.0,0.0
66054.0,65.0,4.0,0.0
220201.0,5.0,4.0,1.0
371200.0,65.0,6.0,0.0
247616.0,5.0,10.0,0.0
230838.0,65.0,9.0,0.0
51578.0,40.0,6.0,0.0
517548.0,65.0,11.0,0.0
249926.0,45.0,9.0,0.0
245789.0,65.0,5.0,0.0
83163.0,65.0,10.0,0.0
129527.0,35.0,9.0,0.0
297332.0,65.0,9.0,0.0
49.0,65.0,10.0,0.0
438978.0,2.0,6.0,0.0
476419.0,35.0,11.0,0.0
81218.0,40.0,5.0,0.0
213448.0,18.0,9.0,0.0
134492.0,65.0,17.0,0.0
356448.0,50.0,9.0,0.0
236471.0,30.0,9.0,0.0
220067.0,65.0,4.0,0.0
73639.0,65.0,10.0,0.0
443305.0,45.0,8.0,0.0
66348.0,35.0,5.0,0.0
248414.0,10.0,5.0,1.0
502890.0,65.0,9.0,0.0
200865.0,20.0,11.0,0.0
15212.0,45.0,12.0,0.0
190063.0,5.0,6.0,0.0
292284.0,25.0,13.0,0.0
12374.0,65.0,13.0,0.0
503443.0,30.0,6.0,0.0
118150.0,12.0,10.0,0.0
115314.0,45.0,9.0,0.0
74841.0,40.0,5.0,0.0
442545.0,50.0,9.0,0.0
256372.0,65.0,7.0,0.0
116347.0,65.0,11.0,0.0
349745.0,15.0,6.0,0.0
266076.0,50.0,12.0,0.0
64650.0,65.0,10.0,0.0
33006.0,21.0,5.0,0.0
214543.0,60.0,9.0,0.0
307972.0,40.0,10.0,0.0
463598.0,60.0,9.0,0.0
121479.0,65.0,6.0,0.0
11793.0,65.0,11.0,0.0
322859.0,10.0,10.0,0.0
149264.0,65.0,10.0,0.0
463749.0,30.0,9.0,0.0
234871.0,65.0,9.0,0.0
119188.0,32.0,11.0,0.0
425870.0,9.0,5.0,1.0
15371.0,65.0,10.0,0.0
176665.0,30.0,10.0,0.0
378341.0,20.0,4.0,1.0
385538.0,35.0,17.0,0.0
375073.0,25.0,13.0,0.0
356343.0,35.0,8.0,0.0
145104.0,35.0,6.0,0.0
84492.0,65.0,5.0,0.0
280818.0,50.0,13.0,0.0
73643.0,20.0,6.0,0.0
56957.0,65.0,13.0,0.0
237560.0,40.0,5.0,0.0
339220.0,20.0,5.0,1.0
414800.0,20.0,9.0,0.0
82523.0,35.0,3.0,0.0
123939.0,65.0,3.0,0.0
136032.0,40.0,6.0,0.0
364651.0,28.0,10.0,0.0
349368.0,40.0,8.0,0.0
58676.0,25.0,9.0,0.0
293619.0,45.0,12.0,0.0
32542.0,15.0,8.0,0.0
277853.0,65.0,5.0,0.0
313622.0,65.0,17.0,0.0
223060.0,20.0,6.0,0.0
465452.0,20.0,13.0,0.0
193265.0,30.0,16.0,0.0
152572.0,40.0,13.0,0.0
196842.0,40.0,7.0,0.0
141263.0,5.0,5.0,1.0
408831.0,30.0,15.0,0.0
109313.0,20.0,6.0,0.0
414808.0,8.0,4.0,1.0
53296.0,45.0,8.0,0.0
517768.0,45.0,16.0,0.0
320721.0,50.0,10.0,0.0
395487.0,50.0,10.0,0.0
275787.0,50.0,10.0,0.0
383628.0,20.0,12.0,0.0
109868.0,65.0,9.0,0.0
251116.0,5.0,5.0,1.0
165892.0,65.0,15.0,0.0
8541.0,65.0,12.0,0.0
105212.0,60.0,9.0,0.0
37758.0,65.0,8.0,0.0
11925.0,60.0,6.0,0.0
421706.0,30.0,12.0,0.0
443355.0,65.0,9.0,0.0
92100.0,30.0,6.0,0.0
395437.0,65.0,8.0,0.0
351041.0,65.0,21.0,0.0
438653.0,65.0,7.0,0.0
207685.0,30.0,8.0,0.0
37691.0,65.0,5.0,0.0
131654.0,15.0,9.0,0.0
374432.0,40.0,9.0,0.0
158935.0,65.0,10.0,0.0
515567.0,60.0,14.0,0.0
297934.0,40.0,9.0,0.0
146908.0,5.0,4.0,1.0
503147.0,40.0,9.0,0.0
75245.0,65.0,12.0,0.0
178074.0,65.0,6.0,0.0
80086.0,40.0,6.0,0.0
282928.0,40.0,8.0,0.0
245928.0,25.0,9.0,0.0
201471.0,10.0,3.0,1.0
94373.0,35.0,13.0,0.0
318858.0,31.0,5.0,0.0
195326.0,25.0,4.0,0.0
108524.0,65.0,13.0,0.0
223826.0,5.0,5.0,1.0
166304.0,37.0,12.0,0.0
278951.0,7.0,3.0,1.0
41572.0,24.0,10.0,0.0
46003.0,40.0,9.0,0.0
18831.0,65.0,8.0,0.0
313276.0,25.0,12.0,0.0
452638.0,55.0,13.0,0.0
226173.0,65.0,8.0,0.0
92154.0,45.0,7.0,0.0
276263.0,65.0,11.0,0.0
114953.0,20.0,4.0,1.0
147529.0,65.0,7.0,0.0
63200.0,65.0,14.0,0.0
493979.0,50.0,22.0,0.0
36348.0,30.0,5.0,0.0
80784.0,40.0,11.0,0.0
177851.0,65.0,6.0,0.0
86971.0,50.0,9.0,0.0
309150.0,32.0,16.0,0.0
152426.0,20.0,5.0,1.0
234249.0,60.0,7.0,0.0
426372.0,45.0,9.0,0.0
8059.0,1.0,9.0,0.0
139629.0,25.0,7.0,0.0
166830.0,15.0,5.0,1.0
94671.0,35.0,10.0,0.0
82826.0,60.0,11.0,0.0
222787.0,12.0,12.0,0.0
333467.0,30.0,11.0,0.0
180434.0,10.0,9.0,0.0
314080.0,65.0,19.0,0.0
188081.0,60.0,6.0,0.0
356504.0,50.0,11.0,0.0
381767.0,3.0,5.0,1.0
142944.0,65.0,6.0,0.0
457796.0,65.0,11.0,0.0
257836.0,25.0,13.0,0.0
175898.0,35.0,8.0,0.0
3807.0,50.0,8.0,0.0
39209.0,35.0,12.0,0.0
50612.0,30.0,8.0,0.0
200595.0,65.0,10.0,0.0
149311.0,65.0,17.0,0.0
127909.0,65.0,7.0,0.0
398805.0,55.0,7.0,0.0
316715.0,35.0,6.0,0.0
